Batch_Id,Order_Date,Bean_Type,Freight_Mode,Region,Weight_Kg,Base_Price,Packaging_Type,Discount_Percent,Transport_Days,Handling_Cost,Packaging_Cost,Customs_Fee,Freight_Charge,Warehouse_Location,Export_Country,Import_Country,Total_Revenue,Inventory_Space_Used
BATCH02259,09-03-2022,Excelsa,Sea,South America,417.6602709,3211.55,Large Crate,9.205619543,16,201.61,130.78,360.37,156.2,Mombasa,Ethiopia,Qatar,757784.15,13.12
BATCH02260,10-03-2022,Liberica,Sea,Central America,416.7281937,965.44,Large Crate,11.90306103,15,197.76,153.46,232.94,105.9,Tema,Colombia,Poland,72895.84,6.36
BATCH02261,11-03-2022,Arabica,Sea,Africa,156.1007406,1036.96,Small Crate,1.283993292,7,171.9,63.6,154.94,105.2,Ho Chi Minh,Indonesia,Japan,176637.79,22.51
BATCH02262,12-03-2022,Liberica,Road,Central America,222.7717652,970.98,Small Crate,2.751868271,10,179.78,108.11,253.24,157.7,Tema,Liberia,South Korea,288625.34,68.43
BATCH02263,13-03-2022,Robusta,Road,Central America,382.5157004,1457.73,Large Crate,11.3760551,7,232.57,154.55,127.83,75.5,Nairobi,Kenya,Sweden,180459.42,15.84
BATCH02264,14-03-2022,Liberica,Sea,Asia,134.6014022,1037.35,Small Bag,0.329797831,18,285.53,128.14,288.44,171,Mombasa,India,Netherlands,197987.1,47.56
BATCH02265,15-03-2022,Liberica,Road,Central America,534.8695415,1190.73,Small Crate,12.25316979,7,254.48,69.73,464.21,65,Mombasa,Vietnam,France,82497.48,18.18
BATCH02266,16-03-2022,Arabica,Sea,South America,63.40342583,917.93,Big Bag,0.20923528,23,264.06,199.78,155.84,144.7,Hambantota,Ivory Coast,UK,70118.18,10.19
BATCH02267,17-03-2022,Robusta,Air,South America,359.7375492,760.08,Large Crate,9.856782586,3,209.31,100,290.89,102.6,Mombasa,Honduras,Qatar,192389.13,42.64
BATCH02268,18-03-2022,Arabica,Air,Africa,322.3158894,400,Small Bag,5.476408803,4,186.45,195.15,269.6,54.5,Hambantota,Mexico,Germany,36554.3,19.32
BATCH02269,19-03-2022,Liberica,Road,Africa,357.4608681,1246.81,Big Bag,9.172422791,9,177.49,74.07,427.65,83.1,Nairobi,Honduras,Saudi Arabia,114829.05,19.06
BATCH02270,20-03-2022,Excelsa,Road,South America,364.1137125,3496.18,Large Crate,10.4404711,3,283.5,140.83,229.17,55.2,Ho Chi Minh,Malaysia,Egypt,444355.4,17.91
BATCH02271,21-03-2022,Excelsa,Air,Africa,298.2275008,3043.49,Small Crate,5.137128288,1,196.21,72.79,302.28,71.3,Hambantota,Mexico,Argentina,611433.32,40.48
BATCH02272,22-03-2022,Arabica,Sea,Africa,177.4258135,530.12,Large Crate,1.619436722,15,298.36,106.94,365.25,135.6,Nairobi,Ethiopia,Egypt,94398.25,22.29
BATCH02273,23-03-2022,Liberica,Air,Asia,136.0603359,1754.24,Large Crate,1.044688016,4,181.65,109.33,137.56,86,Mombasa,Uganda,France,285075.32,36.99
BATCH02274,24-03-2022,Robusta,Air,Asia,421.2503416,1039.5,Large Crate,8.834040338,4,142.53,58.69,152.7,78.5,Mumbai,Vietnam,Italy,141459.44,14.65
BATCH02275,25-03-2022,Liberica,Air,South America,394.0766713,1580.91,Large Crate,7.809830306,2,159.57,111.79,431.58,57.7,Mumbai,Uganda,Norway,233009.07,30.7
BATCH02276,26-03-2022,Arabica,Sea,Africa,429.8493087,1488.12,Small Crate,11.13301514,8,168.59,79.49,141.14,109.6,Mombasa,India,Norway,254981.99,39.09
BATCH02277,27-03-2022,Robusta,Air,South America,428.0972989,1166.62,Small Bag,7.64603265,1,180.33,178.69,298.34,88.7,Ho Chi Minh,Guatemala,Egypt,292192.51,19.09
BATCH02278,28-03-2022,Arabica,Air,South America,369.2701032,1380.27,Large Crate,6.33668685,2,108.37,154.12,184.97,90.7,Mombasa,Ivory Coast,Spain,303921.14,24.21
BATCH02279,29-03-2022,Arabica,Road,Africa,179.9243077,1955.67,Small Crate,5.971307674,4,189.96,63.51,195.17,87.2,Tema,Uganda,Thailand,328017.17,26.23
BATCH02280,30-03-2022,Arabica,Air,Africa,60.395235,456.65,Big Bag,0.396703539,4,141.56,108.84,244.83,106.7,Mumbai,Ghana,Italy,94417.32,23.59
BATCH02281,31-03-2022,Liberica,Sea,South America,138.2361498,1257.27,Small Crate,5.033358025,21,216.03,180.42,379.26,203.4,Mombasa,Liberia,Pakistan,333053.67,63.25
BATCH02282,01-04-2022,Arabica,Road,South America,522.9733211,1348.89,Small Crate,14.64030236,9,188.06,145.61,247.43,110.4,Mumbai,Vietnam,UAE,240435.84,13.53
BATCH02283,02-04-2022,Robusta,Sea,South America,432.5390994,1453.35,Big Bag,13.10333364,8,287.56,171.71,328.56,127.6,Ho Chi Minh,Ivory Coast,Netherlands,359806.93,42.9
BATCH02284,03-04-2022,Excelsa,Sea,South America,207.5042102,3421.79,Big Bag,4.940671006,17,256.21,121.84,297.42,141.4,Mumbai,Guatemala,Russia,488089.02,11.06
BATCH02285,04-04-2022,Robusta,Road,Africa,419.0363396,1321.57,Large Crate,8.816931076,9,178.12,199.99,491.94,138.9,Nairobi,Papua New Guinea,Saudi Arabia,329913.14,18.4
BATCH02286,05-04-2022,Liberica,Air,Asia,393.5420825,1462.39,Small Bag,12.70945118,1,178.45,198.85,427.63,68,Mumbai,Malaysia,Singapore,278590.53,14.93
BATCH02287,06-04-2022,Arabica,Sea,Asia,305.0602386,600.83,Small Crate,6.619115051,20,175.88,159.4,411.41,182.5,Mumbai,Honduras,UAE,152731.98,31.32
BATCH02288,07-04-2022,Liberica,Sea,Africa,114.2648608,1230.32,Small Bag,0.269367956,19,213.86,186.51,396.63,181.4,Nairobi,India,Norway,282487.14,40.07
BATCH02289,08-04-2022,Excelsa,Sea,South America,129.4102434,3212.92,Small Bag,1.117656927,15,107.84,149.06,259.27,144.3,Nairobi,Peru,Turkey,637617.63,27.71
BATCH02290,09-04-2022,Excelsa,Road,South America,336.2156587,3255.59,Small Bag,7.65589082,3,147.37,163.93,388.78,101.7,Nairobi,Guatemala,Poland,742481.33,57.76
BATCH02291,10-04-2022,Robusta,Sea,Central America,424.6336335,917.75,Large Crate,14.54159064,14,121.83,152.22,165.66,124.6,Ho Chi Minh,Papua New Guinea,Japan,154774.37,12.32
BATCH02292,11-04-2022,Robusta,Sea,South America,371.4665682,934.53,Small Bag,10.39814313,24,234.15,95.14,455.72,179.4,Tema,Kenya,Egypt,152616.59,28.07
BATCH02293,12-04-2022,Robusta,Sea,Asia,209.0623294,1698.86,Small Bag,1.063742872,21,191.29,136.6,368.97,190.8,Mumbai,Philippines,Australia,436398.73,54.48
BATCH02294,13-04-2022,Robusta,Road,Asia,125.3688398,906.61,Large Crate,2.840413137,8,283.41,64.84,133.12,105.4,Ho Chi Minh,Malaysia,Argentina,161478.94,32.02
BATCH02295,14-04-2022,Robusta,Road,Asia,530.4259551,417.15,Large Crate,11.56984715,9,231.31,170.82,461.48,123,Nairobi,Vietnam,Egypt,80357.66,20.6
BATCH02296,15-04-2022,Liberica,Sea,Africa,408.3067714,1039.34,Small Crate,12.6215964,8,162.49,114.46,219.06,126.1,Hambantota,Tanzania,Spain,243976.11,35.22
BATCH02297,16-04-2022,Robusta,Air,South America,301.6105322,1255.62,Small Bag,9.265418793,2,198.48,53.86,199.55,108.1,Hambantota,Liberia,Chile,381286.18,56.83
BATCH02298,17-04-2022,Robusta,Air,South America,342.4014855,662.3,Large Crate,9.666347544,2,103.07,87.41,150.18,82.9,Nairobi,Kenya,Chile,142813.05,39.38
BATCH02299,18-04-2022,Liberica,Sea,Central America,169.2060011,1243.25,Small Crate,0.425061756,24,194.89,118.47,216.95,198.9,Ho Chi Minh,Liberia,South Korea,280469.3,18.86
BATCH02300,19-04-2022,Arabica,Air,Africa,445.5325753,1159.88,Big Bag,12.42795389,4,261.01,65.43,298.8,77.6,Nairobi,Mexico,Germany,206405.85,28.2
BATCH02301,20-04-2022,Liberica,Sea,Africa,471.9941931,930.6,Small Crate,11.82412812,23,175.77,94.31,388.26,198.7,Mumbai,Ghana,Italy,183486.22,32.96
BATCH02302,21-04-2022,Robusta,Road,Asia,220.2476609,783.55,Large Crate,3.885527162,6,145.96,184.32,144.18,109.2,Mombasa,Colombia,Italy,152491.16,21.8
BATCH02303,22-04-2022,Arabica,Sea,South America,416.1814148,1589.53,Big Bag,10.6301508,8,264.62,87.43,329.02,88,Ho Chi Minh,Tanzania,Qatar,230667.09,23.73
BATCH02304,23-04-2022,Arabica,Sea,Africa,260.3904775,1249.79,Small Crate,3.222819096,13,185.75,119.41,175.81,135.2,Mumbai,Colombia,USA,262589.56,16.55
BATCH02305,24-04-2022,Robusta,Sea,Central America,156.7244695,740.98,Large Crate,0.604952416,8,220.34,181.48,390.95,84.7,Ho Chi Minh,Malaysia,Singapore,77511.21,25.88
BATCH02306,25-04-2022,Excelsa,Sea,Africa,133.3662843,2915.01,Small Crate,3.017048139,12,134.93,107.28,410.14,119.7,Hambantota,Liberia,Germany,544509.52,15.59
BATCH02307,26-04-2022,Liberica,Air,Central America,166.6044554,1469.38,Small Crate,2.679433151,1,212.96,149.41,190.24,55.4,Ho Chi Minh,Guatemala,Netherlands,216625.07,30
BATCH02308,27-04-2022,Liberica,Air,South America,339.1585895,934.73,Small Bag,5.066219951,3,118.93,113.19,173.47,83.1,Nairobi,Peru,South Korea,162892.92,14.66
BATCH02309,28-04-2022,Arabica,Road,Asia,304.2803632,475.16,Small Crate,6.276742458,11,165.24,103.45,420.7,120.7,Mombasa,Mexico,UAE,89722.76,32.3
BATCH02310,29-04-2022,Robusta,Sea,Africa,253.450203,1076.21,Big Bag,7.628083372,24,196.44,170.42,287.64,223.5,Hambantota,Cameroon,UK,281303.42,66.63
BATCH02311,30-04-2022,Excelsa,Air,Asia,242.6872989,3208.8,Large Crate,7.151308133,2,187.34,145.17,129.55,96.4,Tema,Guatemala,Saudi Arabia,849644.21,57.02
BATCH02312,01-05-2022,Arabica,Sea,Africa,266.3108381,892.32,Small Bag,4.060119089,17,135.42,60.18,386.02,155.8,Hambantota,Tanzania,Egypt,171944.28,16.65
BATCH02313,02-05-2022,Robusta,Road,Africa,148.2486667,454.1,Big Bag,0.437560029,12,207.75,142.82,480.53,151.8,Nairobi,Kenya,Pakistan,121298.13,22.93
BATCH02314,03-05-2022,Robusta,Sea,Africa,326.2274512,1302.33,Small Bag,9.076524334,16,139.72,184.71,436.6,122.6,Nairobi,Kenya,Poland,169252.69,23.53
BATCH02315,04-05-2022,Liberica,Air,South America,315.4666824,1424.12,Small Bag,5.936172448,3,156.36,56.16,157.19,93.9,Ho Chi Minh,Guatemala,Germany,295426.13,42.76
BATCH02316,05-05-2022,Liberica,Sea,Central America,314.3720777,816.06,Large Crate,4.480082361,25,233.6,181.17,296.21,194,Ho Chi Minh,Colombia,Bangladesh,169896.29,21.6
BATCH02317,06-05-2022,Arabica,Air,Central America,563.0164113,835.14,Large Crate,13.00411564,2,223.58,172.58,309.8,55,Ho Chi Minh,Vietnam,China,96950.1,20.02
BATCH02318,07-05-2022,Liberica,Air,Africa,516.2483904,1580.89,Small Bag,11.20114962,2,193.26,131.37,489.57,65.5,Nairobi,Tanzania,Singapore,206770.07,10.8
BATCH02319,08-05-2022,Excelsa,Road,Africa,513.7689355,3171.91,Small Bag,12.86648323,12,221.86,139.02,133.82,138.3,Ho Chi Minh,Malaysia,New Zealand,694775.61,35.42
BATCH02320,09-05-2022,Arabica,Air,South America,313.8592667,810.84,Small Bag,7.424741921,4,227.36,168.07,461.04,72.5,Mombasa,Brazil,China,105494.35,25.42
BATCH02321,10-05-2022,Excelsa,Air,Asia,138.7950594,3568.92,Big Bag,1.963968782,1,189.46,159.39,355.56,87.2,Nairobi,Vietnam,Singapore,771737.63,32.21
BATCH02322,11-05-2022,Robusta,Sea,Central America,412.4303018,901.03,Large Crate,10.44332154,13,128.5,99.06,296.15,124.7,Nairobi,Vietnam,Japan,132038,31.86
BATCH02323,12-05-2022,Liberica,Sea,Central America,148.9320357,1280.53,Small Crate,3.091106699,9,174.76,126.28,200.08,150,Mumbai,Vietnam,New Zealand,339970.62,30.11
BATCH02324,13-05-2022,Liberica,Road,Asia,280.5884149,1275.3,Large Crate,6.618445036,6,160.99,83.28,286.35,75.6,Hambantota,Indonesia,France,164162.26,28.52
BATCH02325,14-05-2022,Excelsa,Air,South America,193.0063424,3363.08,Large Crate,0.975011834,1,248.18,75.69,432.47,88.1,Ho Chi Minh,Ghana,Belgium,772361.19,46.49
BATCH02326,15-05-2022,Excelsa,Sea,South America,390.9352307,3180.49,Large Crate,12.37962604,13,234.33,140.05,307.46,127.7,Ho Chi Minh,Peru,Thailand,544262.05,39.34
BATCH02327,16-05-2022,Arabica,Sea,Asia,79.63980219,1305.34,Large Crate,1.889109616,13,196.32,187.93,252.55,128,Ho Chi Minh,Kenya,France,215790.33,41.8
BATCH02328,17-05-2022,Excelsa,Road,South America,547.9204084,3374.48,Small Bag,13.54646261,7,183.38,140.42,472.96,125.3,Mombasa,Malaysia,Spain,801494.45,39.66
BATCH02329,18-05-2022,Robusta,Sea,South America,471.3951248,1066.13,Large Crate,12.96345903,14,121.56,67.27,227.84,200.2,Nairobi,Mexico,UAE,351036.37,59.03
BATCH02330,19-05-2022,Arabica,Air,Africa,212.7800928,943.68,Small Crate,6.968741467,2,221.37,175.56,263.83,146.5,Ho Chi Minh,Guatemala,South Korea,325516.03,33.16
BATCH02331,20-05-2022,Excelsa,Road,Central America,431.8989841,3406.78,Large Crate,11.16552306,4,163.99,76.82,434.11,100.1,Ho Chi Minh,Tanzania,Turkey,854258.72,49.62
BATCH02332,21-05-2022,Excelsa,Sea,Africa,368.544204,3109.38,Big Bag,9.291676107,19,240.4,178.65,368.04,160.7,Mombasa,Uganda,Canada,611911.88,40.84
BATCH02333,22-05-2022,Arabica,Road,South America,439.8298152,1432.36,Small Crate,12.04613464,4,120.42,62.82,153.04,149,Nairobi,Philippines,Poland,547680.76,77.17
BATCH02334,23-05-2022,Liberica,Road,Africa,328.5975967,1354.32,Big Bag,6.477076512,7,252.79,181.3,379.07,147.2,Hambantota,Ivory Coast,South Africa,383991.58,33.57
BATCH02335,24-05-2022,Robusta,Sea,Central America,386.9540395,869.25,Big Bag,11.78712726,22,105.42,140.85,155.86,182.9,Tema,Papua New Guinea,Italy,176845.43,17.12
BATCH02336,25-05-2022,Liberica,Road,South America,308.7548384,1238.83,Big Bag,6.936852256,4,242.78,170.45,117.91,82.1,Mombasa,Cameroon,Singapore,243002.99,38.04
BATCH02337,26-05-2022,Liberica,Road,Africa,512.8859798,1547.08,Large Crate,14.11448682,4,174.41,100.24,326.7,101.9,Hambantota,Uganda,Singapore,396309.48,19.79
BATCH02338,27-05-2022,Robusta,Road,Asia,320.7587068,1478.99,Small Bag,7.295581512,8,232.44,175.67,311.95,67,Nairobi,Indonesia,Canada,100375.67,13.02
BATCH02339,28-05-2022,Excelsa,Sea,Asia,221.5693645,3693.2,Large Crate,6.939289079,16,296.61,125.72,282.66,161.6,Mombasa,Honduras,UK,742501.22,34.9
BATCH02340,29-05-2022,Robusta,Sea,Africa,427.1498933,993.27,Big Bag,11.77607792,21,171.57,155.61,396.57,185.1,Nairobi,Ethiopia,Japan,216557.62,33.52
BATCH02341,30-05-2022,Liberica,Road,Central America,470.6984208,978.33,Small Bag,12.32366538,8,107.17,139.3,464.2,121.3,Ho Chi Minh,Honduras,Japan,187409.27,45.33
BATCH02342,31-05-2022,Robusta,Sea,Asia,376.5780833,1026.48,Big Bag,8.317336715,10,287.02,184.61,425.87,67.7,Mombasa,Philippines,Netherlands,51724.2,6.13
BATCH02343,01-06-2022,Excelsa,Air,South America,273.2288413,3226.3,Big Bag,2.696967202,2,142.84,76.02,414.88,43.3,Ho Chi Minh,Peru,Australia,292980.46,8.35
BATCH02344,02-06-2022,Robusta,Road,Asia,350.7886234,810.83,Large Crate,7.016373464,12,270.6,129.75,360.37,143.4,Ho Chi Minh,Brazil,Italy,168153.01,40.6
BATCH02345,03-06-2022,Liberica,Air,Central America,558.6903863,1313.56,Small Bag,14.52108754,1,213.24,185.52,315.68,99.2,Tema,Tanzania,Russia,362150.22,20.05
BATCH02346,04-06-2022,Arabica,Sea,Asia,502.4175265,1133.44,Small Crate,11.2947929,11,263.3,172.37,376.82,157.3,Mombasa,Papua New Guinea,Norway,277312.52,45.59
BATCH02347,05-06-2022,Liberica,Air,Africa,449.8320494,1117.05,Big Bag,12.16743906,4,240.11,75.5,210.16,96.5,Nairobi,Philippines,Turkey,241498.09,29.78
BATCH02348,06-06-2022,Excelsa,Road,Central America,192.4678827,3190.13,Small Crate,0.492382482,11,195.96,102.3,306.24,87.4,Nairobi,Tanzania,USA,312834.04,21.32
BATCH02349,07-06-2022,Arabica,Air,Asia,366.5003977,400,Small Bag,7.01789194,3,296.94,67.4,255.14,96.6,Hambantota,Mexico,Australia,83059.92,48.23
BATCH02350,08-06-2022,Robusta,Air,Central America,368.6856206,575.69,Large Crate,9.699317005,4,112.52,70.22,260.82,118.4,Nairobi,Vietnam,Australia,161827.88,30.07
BATCH02351,09-06-2022,Liberica,Road,Asia,569.7124664,1077.11,Large Crate,12.45049025,5,119.85,141.58,223.56,92.5,Tema,Indonesia,Belgium,205420.66,42.8
BATCH02352,10-06-2022,Excelsa,Sea,Africa,144.5199099,3015.89,Large Crate,0.739104804,21,194.56,178.47,244.88,151.2,Ho Chi Minh,Peru,Japan,421877.66,19.17
BATCH02353,11-06-2022,Liberica,Air,Central America,593.2459473,772.3,Large Crate,12.78658328,2,247.51,145.76,355.46,44.2,Mombasa,Kenya,Sweden,79325.02,15.96
BATCH02354,12-06-2022,Robusta,Road,Africa,361.9395342,720.09,Small Crate,8.226014051,5,187.9,77.79,422.4,90.7,Mumbai,Kenya,Japan,136420.18,30.62
BATCH02355,13-06-2022,Arabica,Air,Central America,160.6947938,1062.79,Small Bag,2.959709559,2,250.17,58.54,119.53,42.7,Nairobi,Liberia,Russia,102630.15,12.63
BATCH02356,14-06-2022,Arabica,Road,Africa,204.3880152,1793.87,Large Crate,4.758828247,12,171.84,109.83,467.72,129,Mombasa,Liberia,Norway,320941.99,11.83
BATCH02357,15-06-2022,Excelsa,Road,Asia,209.0811256,3026.9,Small Bag,4.228943276,3,296.54,132.43,226.98,77.4,Mombasa,Colombia,Japan,597381.48,26.57
BATCH02358,16-06-2022,Arabica,Air,Asia,310.3218183,431.89,Large Crate,7.962885514,4,187.18,57.13,475.04,113,Mombasa,Cameroon,Egypt,96905.27,42.61
BATCH02359,17-06-2022,Liberica,Sea,Africa,186.8279838,1220.92,Small Bag,0.775285199,8,241.71,62.75,362.31,91.3,Ho Chi Minh,Cameroon,Pakistan,172527.37,24.7
BATCH02360,18-06-2022,Robusta,Road,Central America,169.8925591,904.94,Small Bag,2.378042377,11,231.46,117.4,309.39,129.7,Mombasa,Ethiopia,South Korea,192995.63,45.23
BATCH02361,19-06-2022,Excelsa,Air,South America,385.0107359,3317.04,Small Crate,12.19039565,1,165.84,189.7,117.58,36.8,Nairobi,Vietnam,Chile,294839.62,11.36
BATCH02362,20-06-2022,Arabica,Air,South America,170.3220116,942.96,Small Crate,1.989059861,1,141.63,116.02,178.79,98.9,Ho Chi Minh,Tanzania,Norway,259194.53,58.45
BATCH02363,21-06-2022,Excelsa,Road,Asia,211.3039734,3000.91,Small Bag,3.500944042,6,148.68,119.52,317.41,111,Mumbai,Guatemala,UAE,663704.35,41.71
BATCH02364,22-06-2022,Excelsa,Sea,Asia,280.5863915,2988.34,Small Bag,6.800559084,22,275.08,169.01,265.79,152.6,Tema,Uganda,Pakistan,300422.09,20.92
BATCH02365,23-06-2022,Robusta,Road,Asia,346.0840008,401.06,Small Bag,7.756813322,10,182.21,120.72,321.48,141.5,Tema,Vietnam,Norway,93422.93,32.53
BATCH02366,24-06-2022,Liberica,Sea,Africa,441.4192442,1113.2,Small Bag,11.45415719,8,102.15,68.78,460.18,98.2,Tema,Peru,Saudi Arabia,191475.81,27.58
BATCH02367,25-06-2022,Liberica,Sea,Africa,332.9878604,1234.25,Large Crate,6.7099864,23,230.01,102.5,347.41,227.8,Mumbai,Kenya,China,421404.55,47.6
BATCH02368,26-06-2022,Liberica,Air,South America,484.1880264,1010.45,Small Bag,11.84796932,1,268.06,159.23,476.66,115.4,Mumbai,Indonesia,Norway,270427.78,53.8
BATCH02369,27-06-2022,Arabica,Air,Africa,396.500981,1883.71,Big Bag,9.275194606,2,164.12,68.79,199.76,46,Mombasa,Ghana,New Zealand,180357.35,20.19
BATCH02370,28-06-2022,Excelsa,Sea,South America,85.95208755,3134.2,Small Bag,1.696496091,12,192.37,100.24,400.03,141.6,Tema,Ivory Coast,Belgium,740841.69,43.38
BATCH02371,29-06-2022,Liberica,Sea,South America,276.2999837,1392.54,Big Bag,2.344971576,25,108.67,62.62,482.92,179.6,Nairobi,Peru,Spain,239936.72,11.19
BATCH02372,30-06-2022,Robusta,Air,South America,218.8658913,860.97,Small Crate,6.555505882,4,109.41,192.96,394.08,59,Mumbai,Tanzania,New Zealand,101097.67,14.89
BATCH02373,01-07-2022,Robusta,Road,Asia,272.164768,959.01,Big Bag,5.953340896,9,112.67,169.56,411.12,126,Ho Chi Minh,Guatemala,China,221861.77,53.29
BATCH02374,02-07-2022,Liberica,Sea,Central America,379.8732538,1105.68,Small Bag,11.15316404,9,229.62,147.53,191.53,107.1,Mumbai,Brazil,UAE,187002.13,34.91
BATCH02375,03-07-2022,Liberica,Air,Asia,381.148621,1156.96,Large Crate,8.711057097,2,226,68.2,496.74,78.7,Ho Chi Minh,Guatemala,Russia,229631.17,33.49
BATCH02376,04-07-2022,Robusta,Road,Asia,281.5801727,437.77,Large Crate,5.821996215,10,275.94,106.51,393.54,118.4,Mumbai,Indonesia,Poland,86938.87,40.32
BATCH02377,05-07-2022,Excelsa,Sea,Central America,168.4038233,3062.26,Small Bag,2.561404252,21,119.59,108.46,480.34,204,Ho Chi Minh,Colombia,Russia,918685.61,23.32
BATCH02378,06-07-2022,Liberica,Road,Asia,277.9653352,1309.74,Small Crate,3.402556535,6,262.39,56.44,282.65,131.1,Mumbai,Indonesia,Turkey,347959.03,30.19
BATCH02379,07-07-2022,Excelsa,Sea,Africa,414.4002542,3166.81,Big Bag,8.632515277,17,238.75,161.43,215.48,135.4,Ho Chi Minh,Vietnam,Spain,472750.3,12.28
BATCH02380,08-07-2022,Liberica,Air,Asia,274.1916951,1078.82,Small Bag,6.351582073,3,141.03,70.46,207.44,90.9,Tema,India,South Africa,212385.32,38.21
BATCH02381,09-07-2022,Robusta,Sea,Asia,371.9241111,400,Big Bag,7.723912633,12,280.94,160.83,145.98,161.1,Hambantota,Brazil,France,113831.15,24.9
BATCH02382,10-07-2022,Excelsa,Road,Central America,255.0388588,2891.84,Small Crate,2.56016153,10,234.47,132.29,407.74,114.8,Mombasa,Ethiopia,Netherlands,523805.58,20.45
BATCH02383,11-07-2022,Excelsa,Road,Central America,453.3750655,3529.4,Big Bag,9.943593785,4,218.97,77.32,131.9,74.9,Mumbai,Guatemala,China,542036.69,34.26
BATCH02384,12-07-2022,Arabica,Sea,Africa,476.8315041,443.79,Small Crate,12.78808111,13,261.02,143.09,196.7,206.6,Hambantota,Ethiopia,USA,164674.3,59.99
BATCH02385,13-07-2022,Liberica,Sea,South America,136.557733,1112.04,Small Bag,3.869092602,12,276.6,133.2,383.65,123.6,Mumbai,Cameroon,Sweden,208902.35,23.73
BATCH02386,14-07-2022,Liberica,Road,Central America,337.4137969,1011.41,Big Bag,7.372713387,12,211.2,117.61,369.96,155.1,Tema,Brazil,Germany,239607.67,61.19
BATCH02387,15-07-2022,Liberica,Road,Africa,572.4178148,1062.35,Big Bag,14.63290994,4,273.75,62.09,429.79,80.6,Mombasa,Brazil,New Zealand,192289.13,39.94
BATCH02388,16-07-2022,Robusta,Sea,South America,211.4779382,1054.32,Big Bag,4.998626108,16,245.65,171.21,161.38,168.8,Tema,Liberia,Qatar,223950.02,41.89
BATCH02389,17-07-2022,Liberica,Sea,Central America,368.8981186,1578.34,Big Bag,8.925695174,12,224.19,53.36,392.55,116.4,Mumbai,Cameroon,Saudi Arabia,248464.97,34.23
BATCH02390,18-07-2022,Liberica,Sea,Central America,136.4436747,1358.53,Large Crate,1.352935503,17,110.26,72.13,420.99,211,Ho Chi Minh,Liberia,Sweden,455650.32,60.65
BATCH02391,19-07-2022,Liberica,Sea,Central America,442.0922829,1529.95,Big Bag,9.090225037,24,172.97,150.42,181.99,157.2,Nairobi,Honduras,Canada,166286.07,13.07
BATCH02392,20-07-2022,Arabica,Sea,Central America,233.0251068,1410.07,Small Crate,1.3444766,23,209.66,167.35,473.07,180.7,Mombasa,Indonesia,Thailand,218221.33,15.44
BATCH02393,21-07-2022,Arabica,Road,South America,590.4166694,967.3,Big Bag,14.38853153,4,257.6,150.35,105.85,110,Mombasa,Uganda,Sweden,225723.56,59.85
BATCH02394,22-07-2022,Robusta,Air,South America,417.7704093,960.31,Small Bag,10.73493978,1,272.24,170.61,258.8,93.5,Nairobi,India,Germany,225838.87,54.48
BATCH02395,23-07-2022,Robusta,Road,South America,512.057717,801.33,Big Bag,11.82239682,5,155.46,127.41,334.98,88,Hambantota,Brazil,Thailand,127186.47,15.56
BATCH02396,24-07-2022,Liberica,Road,Central America,449.2863726,1227.89,Big Bag,10.56156541,7,261.64,133.43,460.52,130.7,Hambantota,Malaysia,Egypt,351540.98,45.39
BATCH02397,25-07-2022,Liberica,Air,South America,361.6330874,1708.23,Large Crate,8.845935541,2,252.37,50.78,172.96,81.4,Nairobi,Ethiopia,Netherlands,340952.09,41.28
BATCH02398,26-07-2022,Liberica,Sea,South America,407.0802659,1245.26,Small Crate,6.748691716,16,164.79,147.95,121.22,178.4,Mumbai,Colombia,USA,313891.31,51.07
BATCH02399,27-07-2022,Arabica,Air,Africa,449.3670989,648.65,Large Crate,12.8756007,3,125.66,170.61,356.63,110.1,Ho Chi Minh,Ghana,France,165790.38,54.3
BATCH02400,28-07-2022,Robusta,Air,Asia,560.7714992,936.91,Big Bag,14.35253501,2,269.7,130.41,356.93,85.9,Mombasa,Cameroon,South Africa,191158.09,33.52
BATCH02401,29-07-2022,Robusta,Air,Asia,366.5443101,891.09,Large Crate,7.485542594,4,285.95,81.72,112.9,106.4,Mumbai,Vietnam,Argentina,235517.24,31.79
BATCH02402,30-07-2022,Robusta,Air,Central America,504.8158301,1195.73,Small Crate,13.97302574,3,299.29,71.28,267.35,45.3,Tema,Vietnam,Spain,97139.6,14.7
BATCH02403,31-07-2022,Liberica,Air,Central America,390.4567189,1291.37,Small Crate,8.74999365,4,130.13,59.33,405.02,92,Mombasa,Colombia,UAE,253455.32,40.68
BATCH02404,01-08-2022,Liberica,Road,Africa,389.5477466,1354.74,Small Bag,8.075762803,4,134.62,70.16,442.99,89,Hambantota,Peru,Qatar,279695.15,30.7
BATCH02405,02-08-2022,Excelsa,Air,South America,316.7489509,3407.48,Small Bag,6.817240994,3,246.69,121.89,289.02,90.3,Nairobi,Papua New Guinea,Germany,760449.9,40.81
BATCH02406,03-08-2022,Robusta,Road,South America,217.8042709,1249.93,Large Crate,3.139316423,6,101.38,119.44,150.72,90.9,Mombasa,Colombia,UK,235511.37,19.57
BATCH02407,04-08-2022,Liberica,Sea,Africa,106.9454035,1143.97,Big Bag,0.055794912,20,182.38,196.61,483.99,183.7,Mombasa,Indonesia,South Africa,225561.71,36.63
BATCH02408,05-08-2022,Excelsa,Sea,Asia,248.5538077,2997.74,Small Bag,3.622593403,24,291,157.6,141.39,162.9,Hambantota,Cameroon,South Africa,393629.99,24.65
